S_CTUID,1871,1872,1930,1931,1932,1933,1937,1938,1939,1940,1941,1942
5350516.39,67,7.5,2550,1900,185,390,2555,285,745,665,305,555
5350516.4,68.4,5.9,3290,2505,175,515,3290,390,905,915,435,650
5350516.41,62.6,9.5,2625,1995,165,435,2630,300,855,635,315,530
5350516.42,63.7,7.7,4000,3015,240,610,3995,405,1340,1020,480,755
5350516.43,59,10.1,1985,1410,120,350,1985,315,645,460,220,345
5350516.44,62.5,8.1,2350,1710,140,435,2350,225,740,605,320,460
5350516.46,61.3,8.8,3235,2450,220,490,3240,360,1065,875,330,615
5350516.47,61.5,9.6,2205,1675,145,350,2205,180,810,540,255,425
5350516.48,59.2,8.6,2570,1915,180,405,2565,280,980,640,235,440
5350516.49,62.6,9.4,3950,2880,235,710,3950,465,1380,940,420,740
5350517,56.7,10.1,700,525,35,135,705,90,235,165,50,165
5350518,54.1,10.1,1780,1095,135,500,1780,310,515,485,195,275
5350519,60.7,8.8,1845,1355,110,330,1840,185,670,450,225,315
5350520.01,57.7,9.7,2580,1705,210,525,2580,390,935,640,225,390
5350520.02,56.6,10.2,3190,2260,240,570,3190,500,1040,810,375,460
5350520.05,59.9,9.5,1775,1125,155,425,1770,220,615,430,200,305
5350520.07,53.3,11.5,2000,1070,110,730,1995,195,620,540,285,355
5350520.08,63.3,5.8,3290,2170,220,815,3295,415,995,825,345,715
5350520.09,59.1,10,3280,2130,150,860,3280,380,1110,785,440,575
5350520.1,57.9,11.9,4195,2915,225,830,4195,525,1480,1025,395,770
5350521.01,54.1,9.9,2470,1510,120,700,2470,295,880,570,315,410
5350521.02,60.3,6.9,1700,1245,110,290,1700,235,580,390,195,300
5350521.03,62,8.4,2430,1465,185,680,2430,290,805,645,280,415
5350521.04,61.3,8.5,3120,2255,200,565,3125,460,1075,765,405,415
5350521.05,59.6,6.4,2135,1350,130,555,2135,230,705,520,300,375
5350521.06,51.8,10.5,2270,1395,110,625,2270,315,855,505,245,365
5350522,54,6.4,2605,1885,125,475,2610,475,930,680,220,295
5350523,54.2,9.1,2655,1850,165,525,2655,485,975,600,270,325
5350524.01,60.1,9.6,2225,1450,185,500,2225,320,675,565,275,385
5350524.02,54,7.2,1605,970,135,400,1600,220,545,425,140,265
5350525.01,53,9.5,1345,855,85,295,1345,185,465,350,110,230
5350525.02,56.5,9.7,2075,1360,175,425,2080,335,740,475,245,290
5350526.01,58.5,11.4,2680,1625,235,685,2680,430,850,750,225,425
5350526.02,56.3,9.1,1460,950,70,385,1460,220,525,295,165,265
5350527.01,56.7,9.8,4825,3260,295,1015,4825,660,1685,1180,450,850
5350527.02,54.4,6.8,2170,1580,120,365,2170,360,770,505,235,305
5350527.03,62.2,8.7,4225,2850,215,875,4225,750,1535,920,405,615
5350527.04,64.8,6.2,3020,2250,145,490,3020,425,1155,635,350,455
5350527.05,58.2,5.4,2570,1880,175,430,2570,555,845,565,180,435
5350527.06,60.7,6.4,1895,1360,140,330,1895,330,720,340,180,320
5350527.07,59.3,7.8,2290,1580,150,485,2290,380,825,480,195,410
5350527.08,59.4,7,2010,1420,130,380,2010,290,685,450,235,350
5350527.09,58.7,6.9,1650,1150,105,305,1650,190,555,420,210,285
5350528.01,59.6,7.6,2660,1915,190,465,2660,380,1025,580,235,445
5350528.02,58.4,9.6,3570,2630,260,585,3570,480,1265,905,370,545
5350528.1,61.7,8.7,4240,3115,290,730,4240,595,1620,980,380,660
5350528.11,52.5,8.9,2295,1760,125,335,2295,340,930,455,245,320
5350528.12,59.9,8.7,2750,2085,210,385,2750,335,1070,620,285,445
5350528.13,62,8,1535,1175,120,215,1535,240,625,310,165,195
5350528.15,59.4,8.2,2220,1765,175,250,2215,320,895,465,170,360
5350528.16,60.1,12.2,2445,1800,185,365,2445,340,910,560,270,365
5350528.18,64.1,8.7,3445,2610,210,530,3445,500,1285,805,330,535
5350528.19,61,7.6,2655,1930,195,485,2655,385,970,600,265,435
5350528.2,55.9,8.7,2610,2045,180,315,2610,430,1075,565,210,330
5350528.21,55.2,10,1825,1135,135,445,1825,250,680,440,170,285
5350528.22,58.2,9.6,2980,2170,275,450,2980,470,1205,745,210,350
5350528.24,58.7,8,2530,1860,205,405,2530,450,875,565,255,385
5350528.25,62.5,8.4,3750,2630,315,705,3750,730,1350,805,340,520
5350528.26,59.6,8.9,2560,1760,140,560,2565,430,950,520,270,390
5350528.31,55,9.7,2715,1805,295,500,2715,265,960,735,260,490
5350528.32,63.2,7.5,2070,1660,155,215,2070,395,750,500,130,300
5350528.33,63.8,8,3110,2345,220,430,3115,695,1040,615,290,475
5350528.34,67.7,8.7,3205,2315,235,565,3200,600,1275,635,265,435
5350528.35,67.9,5.8,1545,1160,145,220,1540,310,500,340,150,250
5350528.36,58.7,9.5,3700,2590,365,640,3700,510,1515,855,340,485
5350528.37,67.3,8.9,4195,3350,275,485,4195,510,1605,1030,415,640
5350528.39,69,7.1,3385,2675,205,430,3385,540,1140,770,300,640
5350528.4,66.5,8.2,3030,2465,180,320,3025,520,1190,685,225,415
5350528.41,62.2,7.8,3650,2645,300,635,3645,665,1375,825,320,460
5350528.42,61.2,9.6,2425,1765,180,395,2425,340,930,545,220,385
5350528.43,61,8.1,2245,1585,155,450,2240,330,815,510,180,410
5350528.44,66.8,8.8,1200,860,100,215,1195,215,440,320,100,125
5350528.45,61.8,7.7,2690,1850,195,490,2690,410,1000,585,285,405
5350528.46,62.7,10.4,3295,2395,250,555,3300,585,1270,690,350,410
5350528.47,62.6,9.9,2535,1905,175,405,2535,340,910,625,235,430
5350528.48,64.7,7.9,3735,2835,275,560,3740,535,1365,945,360,535
5350528.49,71.4,3.7,2420,1935,145,295,2420,325,835,650,215,390
5350529.01,57.9,8.7,1825,1165,145,435,1825,305,615,450,200,250
5350529.02,52.1,11.7,1835,1145,210,435,1835,325,625,430,155,310
5350530.01,56.3,10,2245,1355,155,660,2245,315,730,590,225,390
5350530.02,54.6,9.8,1345,825,105,315,1345,275,520,310,95,140
5350531.01,55.3,9.9,1790,1065,170,485,1795,240,645,410,230,265
5350531.02,53.3,11.7,2835,1890,305,545,2835,440,1120,605,305,370
5350532.01,52.4,10.1,1750,1295,125,300,1750,240,770,465,100,180
5350532.02,58.4,12.1,2155,1340,165,575,2150,415,760,515,205,260
5350540.01,65.3,6.2,2630,1765,95,540,2630,310,830,700,370,420
5350540.02,63.3,7,2750,1815,115,660,2755,395,920,660,395,385
5350550.01,68.2,6,2490,1875,180,355,2490,485,815,585,250,350
5350550.02,60.8,9.3,3480,2620,195,440,3480,630,1265,825,310,450
5350560,60.8,6.3,3020,2240,185,460,3020,645,980,725,275,400
5350561,63.6,8.8,3205,2200,275,595,3205,690,1025,790,330,365
5350562.02,64.2,4.5,3385,2565,280,430,3390,670,1130,845,270,480
5350562.03,64,8.9,2475,1815,165,420,2475,350,735,570,340,480
5350562.04,58.2,8.3,2065,1615,155,235,2065,340,705,495,235,295
5350562.05,54.7,7.7,2470,1745,205,415,2470,445,815,660,235,315
5350562.06,62.6,7,1540,1165,120,210,1545,280,490,400,150,215
5350562.07,61.7,9.3,2110,1570,200,245,2105,370,680,510,215,335
5350562.08,63.9,8.8,2040,1545,140,275,2040,370,750,455,215,255
5350562.09,59.3,8.7,1960,1430,180,280,1960,345,635,485,260,240
5350562.11,64.3,7.2,1550,1190,140,185,1550,265,475,435,185,185
5350562.12,55.2,11,2895,1755,160,640,2895,520,940,790,265,375
5350562.13,70,6.6,595,380,70,100,595,125,195,150,55,75
5350562.14,61.1,9.4,1865,1345,175,290,1865,380,590,390,195,315
5350562.15,60.3,9.1,1770,1405,170,140,1770,295,570,510,195,210
5350563.01,52.4,10.4,2605,1625,160,690,2605,410,985,610,290,310
5350563.02,57,8,1400,1010,100,245,1400,255,530,305,120,200
5350564.01,59.7,9.7,1130,835,95,170,1135,235,405,265,100,125
5350564.02,61.6,7.5,2265,1550,180,455,2270,450,700,545,275,305
5350570.01,60.3,9.9,1525,960,95,410,1530,245,530,330,175,245
5350570.02,60.9,4.9,1710,1425,85,150,1710,335,645,355,170,205
5350571.01,58,10,1745,1130,155,355,1745,360,520,430,145,300
5350571.02,62.1,6.8,2035,1560,195,205,2035,400,755,465,180,240
5350572.01,57.8,9,3125,2300,200,505,3125,590,1125,675,280,450
5350572.04,59.5,10.6,1490,1110,115,220,1495,225,505,335,175,250
5350572.05,57.9,10.6,2745,1745,200,660,2745,320,1055,625,270,475
5350572.07,61.9,7.7,2200,1660,135,385,2205,280,800,550,255,325
5350572.08,58.4,12.3,2555,1750,210,530,2555,285,925,645,330,370
5350572.09,65.6,8,2300,1740,155,365,2305,205,725,635,320,420
5350572.1,65.9,9,1900,1435,180,230,1900,195,655,560,200,290
5350573.03,63.6,8.6,3125,2335,260,445,3125,380,1020,800,410,515
5350573.05,59.2,7.6,2660,2050,205,335,2660,400,925,690,250,400
5350573.06,67,7.5,2390,1885,125,325,2390,280,745,645,255,460
5350573.07,60.4,10.1,2790,1980,170,555,2790,390,880,670,385,460
5350573.09,62.6,10.5,2840,2180,195,430,2840,220,930,810,335,545
5350573.1,64.7,10,1660,1310,115,205,1660,155,515,535,195,255
5350573.11,62.8,7.6,2320,1765,135,370,2320,255,785,645,290,360
5350574,57.3,5.7,3080,2225,145,515,3080,665,890,680,345,500
5350575.01,56.1,8.6,2625,1855,180,515,2625,355,755,685,310,520
5350575.02,58.2,7.8,2180,1440,175,440,2185,330,730,545,225,350
5350575.03,61.7,7.7,3205,2310,280,530,3210,520,1045,800,350,495
5350575.04,63.3,9,3045,2150,245,465,3045,550,1030,670,335,460
5350575.05,65.4,8.9,3505,2570,245,555,3510,415,1030,990,470,605
5350575.07,61.3,10.2,1825,1480,135,180,1825,320,630,480,175,215
5350575.08,65.5,8,2765,2190,185,330,2765,415,905,745,335,365
5350576.04,66.4,6.9,2285,1890,135,180,2285,280,775,555,260,405
5350576.05,60.9,9.9,3270,2465,245,460,3275,390,995,900,395,600
5350576.06,66.4,7.4,3775,2965,275,445,3775,470,1190,980,465,660
5350576.07,66.3,7.8,2435,1800,210,345,2435,285,680,710,270,490
5350576.09,65.5,6.9,1890,1515,145,145,1895,230,680,515,245,230
5350576.1,57.2,8.8,5230,4050,425,645,5225,645,1815,1430,650,685
5350576.16,63.3,8.5,3235,2440,305,435,3240,440,1090,855,345,510
5350576.17,61.6,9.5,3135,2455,245,370,3135,415,1065,860,340,455
5350576.2,62.5,8.8,3120,2265,280,485,3120,415,1005,780,485,435
5350576.22,60.1,9.5,3450,2645,280,425,3450,385,1110,995,420,540
5350576.24,61.3,5.8,4690,3940,385,290,4685,515,1630,1415,505,620
5350576.29,67.3,8.7,1985,1465,145,330,1985,190,525,650,250,370
5350576.31,68.1,5.2,2060,1770,90,155,2065,280,630,595,240,320
5350576.32,68.4,6.7,4805,3890,280,530,4805,535,1330,1440,680,820
5350576.33,67.5,4.9,1395,1200,60,125,1395,185,325,440,185,260
5350576.34,66,9.6,2965,2280,195,385,2965,345,710,885,450,575
5350576.4,63,8.5,3740,2880,280,470,3745,480,1245,1050,510,455
5350576.41,65.3,7,3855,2920,305,555,3860,275,870,1245,610,860
5350576.42,67.6,8.7,6230,4610,370,1085,6235,520,1665,1695,875,1470
5350576.43,64.8,8.6,3020,2385,200,375,3020,210,975,790,430,615
5350576.44,64.3,4.5,1305,1055,80,135,1300,140,380,395,150,235
5350576.45,62.7,8.2,1370,1070,70,215,1370,145,385,420,175,245
5350576.46,61.8,7.7,2475,1910,215,300,2480,285,745,800,325,325
5350576.47,62.3,6,1920,1585,165,145,1920,260,625,565,210,255
5350576.49,63.8,10,2755,2120,200,395,2755,220,690,855,420,570
5350576.5,65.1,8.5,3145,2360,235,505,3150,245,695,1005,410,790
5350576.52,66.9,9.8,2810,2180,230,350,2805,260,745,845,405,560
5350576.53,67.9,9.3,2095,1635,115,300,2100,195,480,580,300,530
5350576.54,62.9,10.6,2025,1655,90,255,2025,210,675,585,250,310
5350576.55,59.7,7.4,2915,2335,160,360,2915,260,1055,865,330,400
5350576.56,61,8.1,3590,2920,250,360,3585,330,1365,980,415,500
5350576.57,59.4,8.2,1575,1285,100,175,1580,215,570,335,200,260
5350576.58,64.1,6.6,3995,3135,250,545,3995,420,1420,1130,345,685
5350576.59,61.3,10.5,3040,2320,230,445,3045,265,1060,935,375,405
5350576.6,63.3,7.5,3720,2835,320,500,3720,395,1275,1075,425,550
5350576.61,63.7,7.6,4965,3840,435,550,4965,530,1530,1570,620,715
5350576.62,61.4,7.9,3350,2500,365,385,3350,455,1160,980,355,405
5350576.63,60.9,7.1,2820,2260,255,260,2825,285,1095,760,345,340
5350576.64,61.9,8.5,4010,3220,280,425,4010,420,1440,1250,365,535
5350576.65,62.1,10.9,1075,825,110,135,1075,100,365,340,100,170
5350576.66,61.2,8,2960,2310,255,355,2955,355,1085,845,275,400
5350576.67,60.6,8.2,3580,2855,275,410,3580,340,1375,910,425,530
5350576.68,59.5,7.8,2300,1835,175,240,2300,335,795,585,245,345
5350576.69,64.5,7.1,2755,2175,250,285,2755,300,915,860,295,380
5350576.7,68.6,8.2,9000,7040,575,1295,8995,630,2375,2630,1315,2040
5350576.71,63.5,8.3,10515,8440,645,1220,10515,945,3505,3050,1225,1795
5350576.72,66.1,6.1,4475,3495,275,595,4470,575,1575,1130,470,725
5350585.02,69.3,6.5,3080,2840,170,35,3080,465,585,945,615,470
5350585.03,66,6.5,2755,2435,185,50,2755,840,435,745,300,435
5350585.05,72.9,6.5,3985,3535,265,85,3985,925,575,1085,705,700
5350585.07,65.7,4.7,3470,3025,185,105,3470,355,780,905,750,675
5350585.08,69.7,4.4,1800,1595,120,40,1800,180,415,435,415,350
5350585.09,69.5,5.8,3035,2665,160,80,3035,775,395,855,555,455
5350585.1,68.7,6,2240,1945,185,60,2240,470,380,710,405,270
5350586.01,67.8,5.4,6290,5545,340,285,6290,600,2140,1965,790,805
5350586.02,66.9,4.6,1255,1085,80,45,1260,160,380,355,155,215
5350587.01,65.9,4.2,2960,2610,175,60,2960,410,650,750,615,535
5350587.02,67.3,5.3,2765,2410,130,85,2760,430,615,660,525,530
5350590,61.5,7.1,2340,1850,185,45,2340,975,380,385,250,355
5350591.01,75.9,4.3,2935,2580,195,35,2935,955,365,450,575,585
5350591.02,72.7,5.3,2800,2375,180,70,2800,970,355,405,485,585
5350592.01,62.8,7,3300,2630,235,75,3300,1285,425,540,530,520
5350592.02,72.5,6.6,3540,3105,170,40,3545,1275,435,505,605,720
5350593,66.8,4.6,4015,3650,255,30,4015,910,655,620,760,1075
5350600.01,57.2,8.5,2410,1595,115,605,2415,510,495,605,430,380
5350600.02,65.2,7.4,3385,2450,210,610,3385,665,895,855,455,515
5350601,60.1,5.4,1635,1125,75,330,1635,415,365,335,255,260
5350602,58.7,6.9,1860,1250,105,415,1855,465,440,365,280,305
5350603,60.8,6.9,2535,1460,165,545,2530,635,855,455,270,315
5350604,48.7,4.2,725,465,25,155,730,195,170,160,95,110
5350605,55.8,4.9,980,730,40,135,980,260,250,220,135,120
5350606,54.5,6.9,2175,1570,130,280,2175,625,590,455,205,290
5350607,60.5,5.4,1310,995,80,185,1310,265,360,240,210,240
5350608,65.5,5.8,1260,900,95,170,1260,325,400,230,170,135
5350609,59,5.1,1115,835,75,135,1120,355,205,225,170,170
5350610.02,66.5,7.2,4085,3130,165,600,4080,660,1190,740,585,905
5350610.03,48.1,7.8,1775,1290,85,230,1770,350,565,305,215,340
5350610.04,46.2,3.9,1045,705,40,225,1050,230,285,135,140,260
5350611,60.5,7.4,2300,1770,105,295,2300,645,625,330,260,440
5350612.01,x,x,x,x,x,x,x,x,x,x,x,x
5350612.03,63.3,7.1,2825,2060,140,495,2825,555,810,455,420,575
5350612.05,60.1,9.1,2605,1845,160,470,2605,660,635,505,375,430
5350612.08,62.8,7.3,2580,1860,155,440,2580,490,720,635,305,425
5350612.1,x,x,x,x,x,x,x,x,x,x,x,x
5350612.11,69.2,5.8,2905,2155,175,465,2905,535,805,530,335,685
5350612.12,71.9,5.6,3540,2665,215,515,3540,660,1090,790,365,640
5350612.13,59.5,6.7,1745,1265,95,310,1750,390,450,380,200,325
5350612.14,63.9,7.8,2015,1440,120,345,2010,435,525,360,275,410
5350612.15,69.5,5,3095,2300,160,585,3095,415,915,670,445,650
5350612.18,70.4,6.4,2125,1545,160,335,2125,405,500,450,335,440
5350612.19,70.7,7.3,2000,1485,140,325,2000,335,595,430,310,320
5350612.2,66.4,7.8,2050,1515,125,335,2045,410,485,400,300,450
5350612.21,71.3,7.1,3055,2240,145,525,3055,540,885,610,330,695
5350612.22,70.2,6.7,3160,2360,185,535,3155,425,900,625,480,725
5350612.23,69.7,7.2,2150,1640,110,335,2145,415,595,400,300,435
5350612.24,65.1,6.5,3295,2590,170,435,3290,555,990,760,385,610
5350612.25,64,6.9,2425,1830,120,370,2425,525,655,520,270,455
5350612.26,71.5,4.8,2065,1560,60,345,2060,320,700,450,220,375
5350612.27,67.3,7.1,2570,1845,160,465,2570,550,715,530,320,450
5350613.01,64.5,7.7,2070,1460,120,380,2070,505,570,410,275,310
5350613.03,59.8,7.9,1860,1350,95,290,1855,435,580,350,190,305
5350613.04,54.3,13.4,1905,1195,120,400,1905,455,590,355,235,270
5350614.01,66.4,5.7,1640,1205,105,245,1640,345,535,345,170,250
5350614.02,63.4,5.3,1960,1475,125,285,1960,475,555,370,230,340
5350615,69.5,7.2,2875,2165,120,460,2875,350,735,795,415,575
5350620.01,72.9,6,4630,3720,250,455,4630,985,965,1215,610,855
5350620.05,71.8,5.2,2230,1845,130,210,2235,320,570,600,345,395
5350620.06,72.5,7.1,3265,2680,155,330,3265,480,705,985,405,690
5350620.07,74.1,5,2390,1960,100,265,2390,325,545,705,305,515
5350620.08,73.9,6.6,3805,3145,185,380,3810,590,810,1125,490,800
5350620.09,72.2,5.8,2575,2115,155,255,2575,465,545,735,355,475
5350620.1,69.8,5.4,5430,4455,250,570,5435,805,875,1570,975,1210
5350620.11,73.9,5.6,5420,4580,270,450,5420,750,1115,1490,840,1220
5350620.12,70.1,6.7,7875,6565,375,770,7875,1050,1645,2160,1295,1715
5350620.13,61.5,3.4,1030,865,50,55,1025,245,380,170,105,125
5350621,66.9,3.7,2725,2285,175,130,2730,800,610,655,330,330
5350622,69.3,4.2,3200,2730,165,100,3200,1165,575,765,325,365
5350623,58.4,4.6,1630,1285,120,90,1635,630,290,380,125,210
5350624,68.9,4.2,2860,2290,215,135,2860,985,620,640,285,330
5350625,59.4,5.1,170,135,0,0,170,65,30,45,10,25
5350626,64.8,4.9,2660,2385,145,55,2665,335,730,680,545,370
5350630,61.5,5.8,1535,1330,115,50,1535,235,425,435,225,205
5350631.02,77.4,3.1,2710,2325,205,95,2710,530,695,700,440,350
5350631.03,76.4,5.5,2615,2225,165,135,2615,650,550,635,390,380
5350631.04,74.8,6.6,2770,2400,165,130,2770,655,540,795,405,380
5350632,63.6,4.9,2025,1715,140,70,2025,590,530,460,230,225
5350633,69.8,4.3,1825,1505,115,40,1825,475,395,465,275,215
5350634.01,72.4,6.4,2270,1985,120,75,2275,575,480,590,370,265
5350634.02,65.7,6.2,2000,1715,95,50,2000,645,390,485,235,245
5350635,65.4,5.4,3080,2535,245,125,3080,895,540,765,415,465
5350636,67.6,5.9,1535,1330,70,80,1535,465,280,315,240,235
5350637,66.8,5.3,3225,2770,225,135,3225,705,705,770,565,470
5350638,67.8,5.1,3050,2615,165,75,3050,595,960,510,505,480
5350639,73.4,3.8,2510,2100,190,60,2510,485,635,465,505,415
5350800.01,63.2,6.7,1590,1115,70,310,1595,295,325,365,310,305
5350800.02,59.2,9.4,2190,1595,155,325,2185,510,495,445,300,440
5350801.01,59.8,9.2,1625,1200,120,265,1620,285,400,380,215,340
5350801.02,64,8.9,2780,2095,180,420,2780,445,720,655,395,565
5350802.01,64.5,4.8,1840,1075,140,560,1840,205,360,445,375,450
5350802.02,61.9,6.1,2615,1725,135,685,2615,320,590,660,445,600
